chrom,TSS,gene_id,Gene name,Gene description,UTR5LEN_log10zscore,CDSLEN_log10zscore,INTRONLEN_log10zscore,UTR3LEN_log10zscore,UTR5GC,CDSGC,UTR3GC,ORFEXONDENSITY
X,155334613,ENSG00000155962,CLIC2,chloride intracellular channel 2 [Source:HGNC Symbol;Acc:HGNC:2063],0.3163594561940838,-0.7988866934925297,0.5920810007649968,0.5785542401278045,0.4379999999999999,0.434,0.322,8.16
X,148500740,ENSG00000155966,AFF2,AF4/FMR2 family member 2 [Source:HGNC Symbol;Acc:HGNC:3776],0.8017035230781634,1.4684330055856318,1.4921979862004446,1.437164808191342,0.823,0.483,0.392,5.37
8,17027260,ENSG00000155970,MICU3,mitochondrial calcium uptake family member 3 [Source:HGNC Symbol;Acc:HGNC:27820],-0.7156798617037503,0.2354869317214684,0.7974380853459564,0.7452767177441572,0.7140000000000001,0.4579999999999999,0.2689999999999999,8.88
12,66679145,ENSG00000155974,GRIP1,glutamate receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18708],0.3757867197143582,1.261747065592465,1.326596724057106,0.5466450372722792,0.523,0.4970000000000001,0.322,7.44
8,17246957,ENSG00000155975,VPS37A,"VPS37A, ESCRT-I subunit [Source:HGNC Symbol;Acc:HGNC:24928]",1.0132345753515095,-0.1569341534045788,0.5169184513749986,0.8729197581354957,0.706,0.425,0.309,9.32
12,57550061,ENSG00000155980,KIF5A,kinesin family member 5A [Source:HGNC Symbol;Acc:HGNC:6323],0.455423008257678,1.1388559046045708,0.345703616536403,0.7647391902925347,0.726,0.5379999999999999,0.461,9.13
8,18391281,ENSG00000156006,NAT2,N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:7646],-0.1350821279236113,-0.5717894400885584,-0.1824331001679422,-0.2263096747018795,0.486,0.423,0.275,1.15
X,149881182,ENSG00000156009,MAGEA8,MAGE family member A8 [Source:HGNC Symbol;Acc:HGNC:6806],0.8828034031590772,-0.4466645795037952,-0.6839489440977754,0.0618692095657606,0.607,0.5539999999999999,0.409,1.05
8,19013699,ENSG00000156011,PSD3,pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19093],-0.1529900800418053,1.1651217779840488,1.4821534147160336,1.3867048939289404,0.7859999999999999,0.465,0.395,5.12
9,75028292,ENSG00000156017,CARNMT1,carnosine N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23435],0.0934864334599463,-0.1128392028762576,0.4863027803785197,0.8222832195076044,0.778,0.439,0.321,6.56
10,72692142,ENSG00000156026,MCU,mitochondrial calcium uniporter [Source:HGNC Symbol;Acc:HGNC:23526],-1.1579984592885395,-0.3216938002004426,1.107202576611782,0.6294048946481806,0.619,0.494,0.396,7.66
14,73760276,ENSG00000156030,ELMSAN1,ELM2 and Myb/SANT domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19853],0.3910498079196132,1.2315364600964886,0.1190589417332352,-4.315968592048518,0.6579999999999999,0.613,0.508,3.65
10,73358744,ENSG00000156042,CFAP70,cilia and flagella associated protein 70 [Source:HGNC Symbol;Acc:HGNC:30726],-0.0577532100041349,1.2524291571630628,0.8405729512547383,-0.458108732835053,0.537,0.444,0.407,8.09
9,77648319,ENSG00000156049,GNA14,G protein subunit alpha 14 [Source:HGNC Symbol;Acc:HGNC:4382],0.8453924541149264,-0.3049281361830475,1.167617564448982,0.2609539939249169,0.677,0.482,0.35,6.62
14,73950093,ENSG00000156050,FAM161B,family with sequence similarity 161 member B [Source:HGNC Symbol;Acc:HGNC:19854],0.2568827907697586,0.6382518867336068,0.0125652304507455,0.5943566521035257,0.6779999999999999,0.556,0.429,4.24
9,78031949,ENSG00000156052,GNAQ,G protein subunit alpha q [Source:HGNC Symbol;Acc:HGNC:4390],0.3275978947911641,-0.2896339681132934,1.303450337973328,1.1466523404781097,0.8029999999999999,0.476,0.35,6.54
12,65121304,ENSG00000156076,WIF1,WNT inhibitory factor 1 [Source:HGNC Symbol;Acc:HGNC:18081],0.6500173788838982,-0.2192530110800171,0.6787078468844916,0.1507382760927085,0.696,0.508,0.297,8.87
4,69495904,ENSG00000156096,UGT2B4,UDP glucuronosyltransferase family 2 member B4 [Source:HGNC Symbol;Acc:HGNC:12553],-0.6446870742063546,0.237206792430809,0.0068492114306442,-0.0671897351422568,0.4679999999999999,0.423,0.316,3.8
1,109539871,ENSG00000156097,GPR61,G protein-coupled receptor 61 [Source:HGNC Symbol;Acc:HGNC:13300],1.0205408551564914,0.0275895445100318,-0.7031570807746642,0.846409871277955,0.54,0.6,0.441,0.74
8,88327657,ENSG00000156103,MMP16,matrix metallopeptidase 16 [Source:HGNC Symbol;Acc:HGNC:7162],0.47327709761862,0.4239723433076442,1.268494503391366,1.4436427991864496,0.617,0.4579999999999999,0.3379999999999999,5.52
10,74176762,ENSG00000156110,ADK,adenosine kinase [Source:HGNC Symbol;Acc:HGNC:257],-0.6057007583948906,-0.2833119541450108,1.5479280320521809,-1.4637695279133336,0.64,0.428,0.5,10.23
10,77637807,ENSG00000156113,KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:HGNC Symbol;Acc:HGNC:6284],0.0063081200672098,1.4411197779478893,1.6756335014884818,-1.8650183133697549,0.7440000000000001,0.499,0.643,7.82
14,75522468,ENSG00000156127,BATF,basic leucine zipper ATF-like transcription factor [Source:HGNC Symbol;Acc:HGNC:958],0.4180897224983733,-1.7222444663290628,0.234737713716022,-0.2233705334314381,0.624,0.603,0.584,8.06
4,70993648,ENSG00000156136,DCK,deoxycytidine kinase [Source:HGNC Symbol;Acc:HGNC:2704],0.2537533404509026,-0.4609690679926918,0.3943732363953933,0.5050590591283468,0.7070000000000001,0.42,0.282,8.48
4,72569220,ENSG00000156140,ADAMTS3,ADAM metallopeptidase with thrombospondin type 1 motif 3 [Source:HGNC Symbol;Acc:HGNC:219],0.965503897373325,1.353076366148471,1.2657019072484297,0.7030067539149198,0.574,0.465,0.3279999999999999,6.12
1,110070700,ENSG00000156150,ALX3,ALX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:449],-0.251247782647525,-0.3478987692969099,-0.1730334410438408,0.1617561378482099,0.818,0.662,0.555,3.9
8,94719899,ENSG00000156162,DPY19L4,dpy-19 like 4 (C. elegans) [Source:HGNC Symbol;Acc:HGNC:27829],-0.1777037810886849,0.656668391609773,0.6728961291401574,1.0018665571982333,0.768,0.3720000000000001,0.337,8.84
8,95024996,ENSG00000156170,NDUFAF6,NADH:ubiquinone oxidoreductase complex assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:28625],-1.0993404806874092,-0.3950123391049315,0.3602188165928836,0.1843968530179372,0.7390000000000001,0.4639999999999999,0.408,9.09
1,111140089,ENSG00000156171,DRAM2,DNA damage regulated autophagy modulator 2 [Source:HGNC Symbol;Acc:HGNC:28769],0.957513115036974,-0.6993177171711755,0.1753729631718988,0.2183828708844632,0.573,0.412,0.331,8.85
8,95269200,ENSG00000156172,C8orf37,chromosome 8 open reading frame 37 [Source:HGNC Symbol;Acc:HGNC:27232],-1.525175712440814,-1.0405902306379682,0.1850853254592324,0.8132316098305324,0.5,0.442,0.368,9.76
4,75902451,ENSG00000156194,PPEF2,protein phosphatase with EF-hand domain 2 [Source:HGNC Symbol;Acc:HGNC:9244],0.6177852253607246,0.714095811975326,0.4460411106504522,0.1985214584764667,0.504,0.506,0.4039999999999999,7.13
15,81099407,ENSG00000156206,CFAP161,cilia and flagella associated protein 161 [Source:HGNC Symbol;Acc:HGNC:26782],-0.287805593370661,-0.5302982237675776,-0.0036981786824954,0.0909233414071167,0.6990000000000001,0.49,0.3720000000000001,7.81
15,83654124,ENSG00000156218,ADAMTSL3,ADAMTS like 3 [Source:HGNC Symbol;Acc:HGNC:14633],0.3275978947911641,1.813103337087332,1.3879475530672212,0.6716442267969177,0.7190000000000001,0.506,0.366,5.75
4,76074712,ENSG00000156219,ART3,ADP-ribosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:725],-0.0682255697408895,-0.1847997887368276,0.4161174142362814,-0.3417826834599594,0.462,0.422,0.287,9.52
15,84884661,ENSG00000156222,SLC28A1,solute carrier family 28 member 1 [Source:HGNC Symbol;Acc:HGNC:11001],0.3220042061451953,0.5102771559272808,0.6110090306837035,0.0534914339205301,0.525,0.58,0.56,8.81
15,82809639,ENSG00000156232,WHAMM,"WAS protein homolog associated with actin, golgi membranes and microtubules [Source:HGNC Symbol;Acc:HGNC:30493]",-0.1777037810886849,0.8154167210844854,0.1936249153743892,0.7891789328271569,0.6970000000000001,0.541,0.48,4.14
4,77605819,ENSG00000156234,CXCL13,C-X-C motif chemokine ligand 13 [Source:HGNC Symbol;Acc:HGNC:10639],-0.3347341509782559,-1.913740372918704,0.8300218651690958,0.1985214584764667,0.449,0.433,0.353,12.38
21,28885364,ENSG00000156239,N6AMT1,N-6 adenine-specific DNA methyltransferase 1 (putative) [Source:HGNC Symbol;Acc:HGNC:16021],-1.0206269900837162,-0.9950614737376724,-0.1986873536938595,1.0350716873110315,0.615,0.496,0.428,9.43
21,29019348,ENSG00000156253,RWDD2B,RWD domain containing 2B [Source:HGNC Symbol;Acc:HGNC:1302],-0.1652234772903044,-0.4480882579681449,-0.0498672573195956,0.6709025783307958,0.475,0.4379999999999999,0.414,5.25
21,29024667,ENSG00000156256,USP16,ubiquitin specific peptidase 16 [Source:HGNC Symbol;Acc:HGNC:12614],0.3440816268002024,0.8349138363603518,0.2881632383193646,-0.2906903586858467,0.494,0.38,0.2789999999999999,6.93
21,29073629,ENSG00000156261,CCT8,chaperonin containing TCP1 subunit 8 [Source:HGNC Symbol;Acc:HGNC:1623],0.2813640902474791,0.2803421290330807,0.0593331699256506,-0.6389947631314935,0.638,0.417,0.305,9.21
21,29145585,ENSG00000156265,MAP3K7CL,MAP3K7 C-terminal like [Source:HGNC Symbol;Acc:HGNC:16457],0.4576831645136349,-0.8287312972162074,0.8060548704134136,0.3124612768037288,0.491,0.503,0.341,9.74
4,79326060,ENSG00000156269,NAA11,"N(alpha)-acetyltransferase 11, NatA catalytic subunit [Source:HGNC Symbol;Acc:HGNC:28125]",0.1698793158900521,-0.8924413706027342,-0.2482621894728703,0.3842959240184957,0.595,0.525,0.386,1.46
21,29298921,ENSG00000156273,BACH1,BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935],0.3783568733029651,0.6903087103440945,0.4637524213247715,0.9168002889043044,0.519,0.439,0.341,1.81
21,30166787,ENSG00000156282,CLDN17,claudin 17 [Source:HGNC Symbol;Acc:HGNC:2038],0.0337757618127828,-0.9224203981136644,-3.274060075925596,-0.1745361261779096,0.4320000000000001,0.519,0.325,1.49
21,30216026,ENSG00000156284,CLDN8,claudin 8 [Source:HGNC Symbol;Acc:HGNC:2050],0.0728167931958481,-0.9163713426766232,-3.274060075925596,0.4230163826867875,0.4589999999999999,0.4970000000000001,0.294,1.48
X,38561543,ENSG00000156298,TSPAN7,tetraspanin 7 [Source:HGNC Symbol;Acc:HGNC:11854],-2.554779988549772,-0.7010331183366303,0.929413675003783,-0.0715041892757833,0.3329999999999999,0.511,0.511,10.13
21,31344247,ENSG00000156299,TIAM1,T-cell lymphoma invasion and metastasis 1 [Source:HGNC Symbol;Acc:HGNC:11805],0.7873098163305966,1.7310877846740955,1.4442977905054428,0.6504529660167321,0.54,0.537,0.3879999999999999,5.27
21,31732117,ENSG00000156304,SCAF4,SR-related CTD associated factor 4 [Source:HGNC Symbol;Acc:HGNC:19304],0.6631017720993506,1.286550609604877,0.6000732820010345,-0.1921256567328583,0.752,0.499,0.3389999999999999,5.85
X,38327508,ENSG00000156313,RPGR,retinitis pigmentosa GTPase regulator [Source:HGNC Symbol;Acc:HGNC:10295],0.1840873633807835,1.294455945040419,0.436661442317201,0.3759138107841252,0.655,0.472,0.308,4.36
9,87974522,ENSG00000156345,CDK20,cyclin dependent kinase 20 [Source:HGNC Symbol;Acc:HGNC:21420],0.5239402643385812,-0.3412999046789723,-0.3379410181542883,0.2189910716390118,0.6409999999999999,0.599,0.525,7.77
10,103351116,ENSG00000156374,PCGF6,polycomb group ring finger 6 [Source:HGNC Symbol;Acc:HGNC:21156],-0.4125658241220132,-0.3281977258662852,0.5129715199776576,0.3660303265278593,0.779,0.4970000000000001,0.326,9.62
14,102509731,ENSG00000156381,ANKRD9,ankyrin repeat domain 9 [Source:HGNC Symbol;Acc:HGNC:20096],0.9349906497851024,-0.4509401063128867,-0.9665024587824496,1.1408571290588947,0.7070000000000001,0.753,0.5429999999999999,1.05
10,104122170,ENSG00000156384,SFR1,SWI5 dependent homologous recombination repair protein 1 [Source:HGNC Symbol;Acc:HGNC:29574],-1.222809351151068,-0.8062864989500191,-0.6530396636401876,0.120612270233721,0.474,0.371,0.3829999999999999,5.47
10,104641289,ENSG00000156395,SORCS3,sortilin related VPS10 domain containing receptor 3 [Source:HGNC Symbol;Acc:HGNC:16699],0.3386357257878936,1.3703286148127285,1.5920822780895296,0.6264406249612807,0.753,0.542,0.3979999999999999,7.42
10,102714635,ENSG00000156398,SFXN2,sideroflexin 2 [Source:HGNC Symbol;Acc:HGNC:16086],0.1442015673432605,-0.4438216983022346,0.2071781237739582,1.1919855463225115,0.653,0.546,0.4579999999999999,11.52
14,103921525,ENSG00000156411,C14orf2,chromosome 14 open reading frame 2 [Source:HGNC Symbol;Acc:HGNC:1188],-0.5932330364007374,-2.041279792310089,-0.2583399774676202,0.1394735296181262,0.588,0.44,0.447,10.2
19,5838791,ENSG00000156413,FUT6,fucosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:4017],1.3666857666704002,-0.2820510801414007,-0.3365474487775569,0.2392439170572645,0.57,0.628,0.5760000000000001,0.93
14,103928455,ENSG00000156414,TDRD9,tudor domain containing 9 [Source:HGNC Symbol;Acc:HGNC:20122],-0.6314166494199595,1.535392530621148,0.9086019624573404,0.0441117088153293,0.75,0.471,0.359,8.76
5,171419646,ENSG00000156427,FGF18,fibroblast growth factor 18 [Source:HGNC Symbol;Acc:HGNC:3674],0.8805303696744373,-1.038387182751643,0.4098583030873682,0.2128756978232838,0.7959999999999999,0.604,0.439,8.12
5,141878407,ENSG00000156453,PCDH1,protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655],0.0728167931958481,1.39507066429515,0.1762045585851754,0.2779957514830399,0.797,0.593,0.607,1.35
5,145936583,ENSG00000156463,SH3RF2,SH3 domain containing ring finger 2 [Source:HGNC Symbol;Acc:HGNC:26299],0.3220042061451953,0.674215647839807,0.9231709849728588,0.0692916674568245,0.5,0.5720000000000001,0.419,4.13
8,96160803,ENSG00000156466,GDF6,growth differentiation factor 6 [Source:HGNC Symbol;Acc:HGNC:4221],-0.171432144538615,0.0385782285137292,0.0395443986577064,0.7180962195910641,0.82,0.669,0.439,1.47
8,96235542,ENSG00000156467,UQCRB,ubiquinol-cytochrome c reductase binding protein [Source:HGNC Symbol;Acc:HGNC:12582],-1.3348700888793656,-1.379470396102914,-0.5183509099460187,-0.0565628613002721,0.375,0.4379999999999999,0.319,8.35
8,96261607,ENSG00000156469,MTERF3,mitochondrial transcription termination factor 3 [Source:HGNC Symbol;Acc:HGNC:24258],-0.1840396773285837,-0.0853091088753433,0.1810793989041475,-1.1428153504722285,0.7170000000000001,0.3979999999999999,0.179,5.63
8,96261930,ENSG00000156471,PTDSS1,phosphatidylserine synthase 1 [Source:HGNC Symbol;Acc:HGNC:9587],0.5632030883891433,0.0806995017159815,0.687115826574578,0.9338029504944704,0.706,0.48,0.455,9.25
5,146878756,ENSG00000156475,PPP2R2B,protein phosphatase 2 regulatory subunit Bbeta [Source:HGNC Symbol;Acc:HGNC:9305],0.4884874443639294,0.1837442259407622,1.4729108428017823,-0.0959191632055596,0.4429999999999999,0.487,0.341,6.59
8,98427217,ENSG00000156486,KCNS2,potassium voltage-gated channel modifier subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:6301],0.6054735375646435,0.1036523826557655,-1.282435900799329,0.9346820950437548,0.8029999999999999,0.568,0.428,0.7
X,134807236,ENSG00000156500,FAM122C,family with sequence similarity 122C [Source:HGNC Symbol;Acc:HGNC:25202],0.6992469566754463,-1.124725906203369,0.5124123369516965,-0.1812286994845622,0.525,0.415,0.291,12.11
10,69180266,ENSG00000156502,SUPV3L1,Suv3 like RNA helicase [Source:HGNC Symbol;Acc:HGNC:11471],-0.4910708483198279,0.7732476575567437,0.2810601692125283,-1.0826896778752484,0.7170000000000001,0.4579999999999999,0.159,6.4
X,134797203,ENSG00000156504,FAM122B,family with sequence similarity 122B [Source:HGNC Symbol;Acc:HGNC:30490],1.225721806290541,-0.6993177171711755,0.2286919334697281,0.7891789328271569,0.64,0.48,0.3429999999999999,12.64
6,73521024,ENSG00000156508,EEF1A1,eukaryotic translation elongation factor 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:3189],1.2524983619392929,0.0544044862170365,-1.1526633572916014,0.6775383534067847,0.591,0.482,0.384,5.08
8,100145816,ENSG00000156509,FBXO43,F-box protein 43 [Source:HGNC Symbol;Acc:HGNC:28521],0.5458426139648274,0.6369725168159874,-0.1564693485591657,-0.0970576117952976,0.461,0.405,0.238,2.36
10,69220331,ENSG00000156510,HKDC1,hexokinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23302],0.0063081200672098,0.982049838170296,0.4894907139026126,0.2029336868683814,0.5489999999999999,0.557,0.4479999999999999,6.59
10,69318849,ENSG00000156515,HK1,hexokinase 1 [Source:HGNC Symbol;Acc:HGNC:4922],0.6177852253607246,0.987497211223472,0.9374122777357012,0.1651502817313382,0.4639999999999999,0.532,0.542,6.92
10,70146699,ENSG00000156521,TYSND1,trypsin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28531],-4.437445877045682,0.3334018202491413,-0.4132578746436584,0.6481285767217682,0.0,0.6970000000000001,0.53,2.36
X,134373311,ENSG00000156531,PHF6,PHD finger protein 6 [Source:HGNC Symbol;Acc:HGNC:18145],0.2630945764367728,-0.2657655087340231,0.5552446754196643,0.8880832819217315,0.55,0.3979999999999999,0.342,8.26
6,73696202,ENSG00000156535,CD109,CD109 molecule [Source:HGNC Symbol;Acc:HGNC:21685],-0.1007507556556228,1.5973109010218387,0.9211231084598124,1.0902047594770494,0.598,0.406,0.363,7.67
6,40587351,ENSG00000156564,LRFN2,leucine rich repeat and fibronectin type III domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21226],0.8782489501406112,0.7859219401810013,1.107180995063055,-0.2046738626083043,0.6,0.631,0.524,0.85
10,70441680,ENSG00000156574,NODAL,nodal growth differentiation factor [Source:HGNC Symbol;Acc:HGNC:7865],-4.437445877045682,-0.3308080548034062,-0.2315039332442453,0.0741797826048351,0.0,0.595,0.491,2.89
11,57381149,ENSG00000156575,PRG3,"proteoglycan 3, pro eosinophil major basic protein 2 [Source:HGNC Symbol;Acc:HGNC:9363]",-0.117678219444122,-0.9244427605233102,-0.5562189084682484,-0.9547276688473192,0.509,0.537,0.642,7.46
11,57567623,ENSG00000156587,UBE2L6,ubiquitin conjugating enzyme E2 L6 [Source:HGNC Symbol;Acc:HGNC:12490],0.2474465232813882,-1.4491682489537607,0.040444194489008,0.1315799539459804,0.7859999999999999,0.563,0.503,8.79
11,57668117,ENSG00000156599,ZDHHC5,zinc finger DHHC-type containing 5 [Source:HGNC Symbol;Acc:HGNC:18472],1.4482138242608824,0.6465385019807918,0.3149130069752328,0.3869141332989747,0.499,0.5479999999999999,0.467,5.15
11,57712214,ENSG00000156603,MED19,mediator complex subunit 19 [Source:HGNC Symbol;Acc:HGNC:29600],-0.2167311191808312,-0.7217889778230822,-0.246802202774882,-0.2535650574239919,0.5379999999999999,0.56,0.441,6.43
6,37819794,ENSG00000156639,ZFAND3,zinc finger AN1-type containing 3 [Source:HGNC Symbol;Acc:HGNC:18019],0.7588642860558329,-0.9143609717472768,1.3332173986785647,0.7185464804087609,0.785,0.534,0.52,8.89
15,73633377,ENSG00000156642,NPTN,neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867],0.2537533404509026,-0.1500562958068539,0.6921129830512812,0.3375640564371201,0.753,0.534,0.3279999999999999,6.75
10,74826599,ENSG00000156650,KAT6B,lysine acetyltransferase 6B [Source:HGNC Symbol;Acc:HGNC:17582],0.811965165952072,2.0936052482102108,1.1180783153103633,0.5428294069211608,0.487,0.482,0.326,2.58
10,75111655,ENSG00000156671,SAMD8,sterile alpha motif domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26320],-0.3266612156532523,0.1017544102228444,0.6473031182762377,-0.6808847993341661,0.782,0.469,0.324,4.2
8,37899496,ENSG00000156675,RAB11FIP1,RAB11 family interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30265],-1.4718342078087765,1.4442995230155709,0.3700581152193947,1.0044217134311295,0.462,0.551,0.44,1.56
8,35235476,ENSG00000156687,UNC5D,unc-5 netrin receptor D [Source:HGNC Symbol;Acc:HGNC:18634],-1.6480293119087577,1.041750347100119,1.5447997481596751,0.0932703983422489,0.8,0.52,0.431,6.3
11,58844700,ENSG00000156689,GLYATL2,glycine-N-acyltransferase like 2 [Source:HGNC Symbol;Acc:HGNC:24178],0.6743278232511304,-0.5593628638052406,-0.1621920081987479,-0.194887205463949,0.384,0.415,0.308,5.7
X,129906164,ENSG00000156697,UTP14A,UTP14A small subunit processome component [Source:HGNC Symbol;Acc:HGNC:10665],-0.973218490612714,0.7469481093225665,0.1878922929123441,-0.6630045833064119,0.536,0.487,0.417,6.53
X,130165722,ENSG00000156709,AIFM1,apoptosis inducing factor mitochondria associated 1 [Source:HGNC Symbol;Acc:HGNC:8768],0.3494799855122949,0.4329285982819458,0.389586278629341,-0.5309147820446262,0.654,0.495,0.39,8.78
6,36130520,ENSG00000156711,MAPK13,mitogen-activated protein kinase 13 [Source:HGNC Symbol;Acc:HGNC:6875],0.4276364665408851,-0.2732576333801795,-0.2306942798182688,0.128678553987701,0.836,0.5770000000000001,0.509,11.08
8,38176854,ENSG00000156735,BAG4,BCL2 associated athanogene 4 [Source:HGNC Symbol;Acc:HGNC:940],0.4485925478321712,0.0415597539281145,0.364350084479176,0.8333284882435066,0.657,0.52,0.317,3.66
